,C/A,UNIT,SCP,STATION,DATE,ENTRIES_CUM_AM,ENTRIES_CUM_PM,ENTRIES,DAY_WEEK,MEDIAN,OUTLIER,~OUTLIER
28494,N541,R241,01-06-00,15 ST-PROSPECT,2019-06-27,3455203.0,3452776,2427.0,3,1928.0,False,True
28495,N541,R241,01-06-00,15 ST-PROSPECT,2019-06-28,3456144.0,3454153,1991.0,4,1928.0,False,True
28496,N541,R241,01-06-00,15 ST-PROSPECT,2019-06-29,3456874.0,3455531,1343.0,5,1928.0,False,True
28501,N541,R241,01-06-00,15 ST-PROSPECT,2019-07-04,3461793.0,3460130,1663.0,3,1928.0,False,True
28502,N541,R241,01-06-00,15 ST-PROSPECT,2019-07-05,3462920.0,3461166,1754.0,4,1928.0,False,True
28503,N541,R241,01-06-00,15 ST-PROSPECT,2019-07-06,3463781.0,3462309,1472.0,5,1928.0,False,True
28508,N541,R241,01-06-00,15 ST-PROSPECT,2019-07-11,3469333.0,3467147,2186.0,3,1928.0,False,True
28509,N541,R241,01-06-00,15 ST-PROSPECT,2019-07-12,3470469.0,3468315,2154.0,4,1928.0,False,True
28510,N541,R241,01-06-00,15 ST-PROSPECT,2019-07-13,3471608.0,3469747,1861.0,5,1928.0,False,True
28515,N541,R241,01-06-00,15 ST-PROSPECT,2019-07-18,3477679.0,3475374,2305.0,3,1928.0,False,True
28516,N541,R241,01-06-00,15 ST-PROSPECT,2019-07-19,3479030.0,3476713,2317.0,4,1928.0,False,True
28517,N541,R241,01-06-00,15 ST-PROSPECT,2019-07-20,3479795.0,3478332,1463.0,5,1928.0,False,True
28522,N541,R241,01-06-00,15 ST-PROSPECT,2019-07-25,3486000.0,3483349,2651.0,3,1928.0,False,True
28523,N541,R241,01-06-00,15 ST-PROSPECT,2019-07-26,3487294.0,3484994,2300.0,4,1928.0,False,True
28524,N541,R241,01-06-00,15 ST-PROSPECT,2019-07-27,3488210.0,3486536,1674.0,5,1928.0,False,True
28529,N541,R241,01-06-00,15 ST-PROSPECT,2019-08-01,3493852.0,3491728,2124.0,3,1928.0,False,True
28530,N541,R241,01-06-00,15 ST-PROSPECT,2019-08-02,3495008.0,3492946,2062.0,4,1928.0,False,True
28531,N541,R241,01-06-00,15 ST-PROSPECT,2019-08-03,3495853.0,3494320,1533.0,5,1928.0,False,True
28536,N541,R241,01-06-00,15 ST-PROSPECT,2019-08-08,3501864.0,3499667,2197.0,3,1928.0,False,True
28537,N541,R241,01-06-00,15 ST-PROSPECT,2019-08-09,3502847.0,3500949,1898.0,4,1928.0,False,True
28538,N541,R241,01-06-00,15 ST-PROSPECT,2019-08-10,3504363.0,3502136,2227.0,5,1928.0,False,True
28543,N541,R241,01-06-00,15 ST-PROSPECT,2019-08-15,3509445.0,3507498,1947.0,3,1928.0,False,True
28544,N541,R241,01-06-00,15 ST-PROSPECT,2019-08-16,3510249.0,3508550,1699.0,4,1928.0,False,True
28545,N541,R241,01-06-00,15 ST-PROSPECT,2019-08-17,3510960.0,3509580,1380.0,5,1928.0,False,True
28550,N541,R241,01-06-00,15 ST-PROSPECT,2019-08-22,3516012.0,3514084,1928.0,3,1928.0,False,True
28551,N541,R241,01-06-00,15 ST-PROSPECT,2019-08-23,3516829.0,3515133,1696.0,4,1928.0,False,True
28552,N541,R241,01-06-00,15 ST-PROSPECT,2019-08-24,3517579.0,3516129,1450.0,5,1928.0,False,True
28557,N541,R241,01-06-00,15 ST-PROSPECT,2019-08-29,3522264.0,3520488,1776.0,3,1928.0,False,True
28558,N541,R241,01-06-00,15 ST-PROSPECT,2019-08-30,3522953.0,3521480,1473.0,4,1928.0,False,True
28560,N541,R241,01-06-01,15 ST-PROSPECT,2019-06-01,1038765.0,1038402,363.0,5,577.0,False,True
28565,N541,R241,01-06-01,15 ST-PROSPECT,2019-06-06,1040597.0,1039915,682.0,3,577.0,False,True
28566,N541,R241,01-06-01,15 ST-PROSPECT,2019-06-07,1040896.0,1040325,571.0,4,577.0,False,True
28567,N541,R241,01-06-01,15 ST-PROSPECT,2019-06-08,1041199.0,1040626,573.0,5,577.0,False,True
28572,N541,R241,01-06-01,15 ST-PROSPECT,2019-06-13,1043286.0,1042473,813.0,3,577.0,False,True
28573,N541,R241,01-06-01,15 ST-PROSPECT,2019-06-14,1044021.0,1042956,577.0,4,577.0,True,False
28574,N541,R241,01-06-01,15 ST-PROSPECT,2019-06-15,1044252.0,1043709,543.0,5,577.0,False,True
28579,N541,R241,01-06-01,15 ST-PROSPECT,2019-06-20,1045949.0,1045276,673.0,3,577.0,False,True
28580,N541,R241,01-06-01,15 ST-PROSPECT,2019-06-21,1046262.0,1045652,610.0,4,577.0,False,True
28581,N541,R241,01-06-01,15 ST-PROSPECT,2019-06-22,1046855.0,1046043,812.0,5,577.0,False,True
28585,N541,R241,01-06-01,15 ST-PROSPECT,2019-06-27,1048279.0,1047582,697.0,3,577.0,False,True
28586,N541,R241,01-06-01,15 ST-PROSPECT,2019-06-28,1048509.0,1047940,569.0,4,577.0,False,True
28587,N541,R241,01-06-01,15 ST-PROSPECT,2019-06-29,1048759.0,1048330,429.0,5,577.0,False,True
28592,N541,R241,01-06-01,15 ST-PROSPECT,2019-07-04,1050336.0,1049713,623.0,3,577.0,False,True
28593,N541,R241,01-06-01,15 ST-PROSPECT,2019-07-05,1050601.0,1050110,491.0,4,577.0,False,True
28594,N541,R241,01-06-01,15 ST-PROSPECT,2019-07-06,1050894.0,1050426,468.0,5,577.0,False,True
28599,N541,R241,01-06-01,15 ST-PROSPECT,2019-07-11,1052534.0,1051922,612.0,3,577.0,False,True
28600,N541,R241,01-06-01,15 ST-PROSPECT,2019-07-12,1052833.0,1052238,595.0,4,577.0,False,True
28601,N541,R241,01-06-01,15 ST-PROSPECT,2019-07-13,1053151.0,1052605,546.0,5,577.0,False,True
28606,N541,R241,01-06-01,15 ST-PROSPECT,2019-07-18,1055153.0,1054576,577.0,3,577.0,False,True
28607,N541,R241,01-06-01,15 ST-PROSPECT,2019-07-19,1055417.0,1054887,530.0,4,577.0,False,True
28608,N541,R241,01-06-01,15 ST-PROSPECT,2019-07-20,1055611.0,1055256,355.0,5,577.0,False,True
28613,N541,R241,01-06-01,15 ST-PROSPECT,2019-07-25,1057177.0,1056463,714.0,3,577.0,False,True
28614,N541,R241,01-06-01,15 ST-PROSPECT,2019-07-26,1057484.0,1056882,602.0,4,577.0,False,True
28615,N541,R241,01-06-01,15 ST-PROSPECT,2019-07-27,1057773.0,1057256,517.0,5,577.0,False,True
28620,N541,R241,01-06-01,15 ST-PROSPECT,2019-08-01,1059467.0,1058867,600.0,3,577.0,False,True
28621,N541,R241,01-06-01,15 ST-PROSPECT,2019-08-02,1059716.0,1059210,506.0,4,577.0,False,True
28622,N541,R241,01-06-01,15 ST-PROSPECT,2019-08-03,1059988.0,1059523,465.0,5,577.0,False,True
28627,N541,R241,01-06-01,15 ST-PROSPECT,2019-08-08,1061728.0,1061109,619.0,3,577.0,False,True
28628,N541,R241,01-06-01,15 ST-PROSPECT,2019-08-09,1062043.0,1061449,594.0,4,577.0,False,True
28629,N541,R241,01-06-01,15 ST-PROSPECT,2019-08-10,1062522.0,1061782,740.0,5,577.0,False,True
28634,N541,R241,01-06-01,15 ST-PROSPECT,2019-08-15,1064098.0,1063480,618.0,3,577.0,False,True
28635,N541,R241,01-06-01,15 ST-PROSPECT,2019-08-16,1064359.0,1063804,555.0,4,577.0,False,True
28636,N541,R241,01-06-01,15 ST-PROSPECT,2019-08-17,1064595.0,1064116,479.0,5,577.0,False,True
28641,N541,R241,01-06-01,15 ST-PROSPECT,2019-08-22,1065977.0,1065491,486.0,3,577.0,False,True
28642,N541,R241,01-06-01,15 ST-PROSPECT,2019-08-23,1066334.0,1065734,600.0,4,577.0,False,True
28643,N541,R241,01-06-01,15 ST-PROSPECT,2019-08-24,1066639.0,1065996,643.0,5,577.0,False,True
28648,N541,R241,01-06-01,15 ST-PROSPECT,2019-08-29,1067982.0,1067452,530.0,3,577.0,False,True
28649,N541,R241,01-06-01,15 ST-PROSPECT,2019-08-30,1068225.0,1067717,508.0,4,577.0,False,True
28651,N541,R241,01-06-02,15 ST-PROSPECT,2019-06-01,1214023.0,1213311,712.0,5,1223.0,False,True
28656,N541,R241,01-06-02,15 ST-PROSPECT,2019-06-06,1217934.0,1216479,1455.0,3,1223.0,False,True
28657,N541,R241,01-06-02,15 ST-PROSPECT,2019-06-07,1218498.0,1217229,1269.0,4,1223.0,False,True
28658,N541,R241,01-06-02,15 ST-PROSPECT,2019-06-08,1218995.0,1217987,1008.0,5,1223.0,False,True
28663,N541,R241,01-06-02,15 ST-PROSPECT,2019-06-13,1223142.0,1221390,1752.0,3,1223.0,False,True
28664,N541,R241,01-06-02,15 ST-PROSPECT,2019-06-14,1224392.0,1222387,2005.0,4,1223.0,False,True
28665,N541,R241,01-06-02,15 ST-PROSPECT,2019-06-15,1224818.0,1223754,1064.0,5,1223.0,False,True
28670,N541,R241,01-06-02,15 ST-PROSPECT,2019-06-20,1228633.0,1227115,1518.0,3,1223.0,False,True
28671,N541,R241,01-06-02,15 ST-PROSPECT,2019-06-21,1229351.0,1227946,1405.0,4,1223.0,False,True
28672,N541,R241,01-06-02,15 ST-PROSPECT,2019-06-22,1230497.0,1228900,1597.0,5,1223.0,False,True
28676,N541,R241,01-06-02,15 ST-PROSPECT,2019-06-27,1233507.0,1232031,1476.0,3,1223.0,False,True
28677,N541,R241,01-06-02,15 ST-PROSPECT,2019-06-28,1233968.0,1232807,1161.0,4,1223.0,False,True
28678,N541,R241,01-06-02,15 ST-PROSPECT,2019-06-29,1234431.0,1233602,829.0,5,1223.0,False,True
28683,N541,R241,01-06-02,15 ST-PROSPECT,2019-07-04,1237362.0,1236322,1040.0,3,1223.0,False,True
28684,N541,R241,01-06-02,15 ST-PROSPECT,2019-07-05,1237904.0,1236927,977.0,4,1223.0,False,True
28685,N541,R241,01-06-02,15 ST-PROSPECT,2019-07-06,1238375.0,1237539,836.0,5,1223.0,False,True
28690,N541,R241,01-06-02,15 ST-PROSPECT,2019-07-11,1241742.0,1240467,1275.0,3,1223.0,False,True
28691,N541,R241,01-06-02,15 ST-PROSPECT,2019-07-12,1242443.0,1241119,1324.0,4,1223.0,False,True
28692,N541,R241,01-06-02,15 ST-PROSPECT,2019-07-13,1242993.0,1241899,1094.0,5,1223.0,False,True
28697,N541,R241,01-06-02,15 ST-PROSPECT,2019-07-18,1246361.0,1245440,921.0,3,1223.0,False,True
28698,N541,R241,01-06-02,15 ST-PROSPECT,2019-07-19,1247024.0,1245759,1265.0,4,1223.0,False,True
28699,N541,R241,01-06-02,15 ST-PROSPECT,2019-07-20,1247410.0,1246697,713.0,5,1223.0,False,True
28704,N541,R241,01-06-02,15 ST-PROSPECT,2019-07-25,1250799.0,1249343,1456.0,3,1223.0,False,True
28705,N541,R241,01-06-02,15 ST-PROSPECT,2019-07-26,1251471.0,1250182,1289.0,4,1223.0,False,True
28706,N541,R241,01-06-02,15 ST-PROSPECT,2019-07-27,1252058.0,1250998,1060.0,5,1223.0,False,True
28711,N541,R241,01-06-02,15 ST-PROSPECT,2019-08-01,1255303.0,1253995,1308.0,3,1223.0,False,True
28712,N541,R241,01-06-02,15 ST-PROSPECT,2019-08-02,1255990.0,1254690,1300.0,4,1223.0,False,True
28713,N541,R241,01-06-02,15 ST-PROSPECT,2019-08-03,1256489.0,1255497,992.0,5,1223.0,False,True
28718,N541,R241,01-06-02,15 ST-PROSPECT,2019-08-08,1259994.0,1258584,1410.0,3,1223.0,False,True
28719,N541,R241,01-06-02,15 ST-PROSPECT,2019-08-09,1260595.0,1259372,1223.0,4,1223.0,False,True
28720,N541,R241,01-06-02,15 ST-PROSPECT,2019-08-10,1261509.0,1260100,1409.0,5,1223.0,False,True
28725,N541,R241,01-06-02,15 ST-PROSPECT,2019-08-15,1264752.0,1263500,1252.0,3,1223.0,False,True
28726,N541,R241,01-06-02,15 ST-PROSPECT,2019-08-16,1265262.0,1264171,1091.0,4,1223.0,False,True
28727,N541,R241,01-06-02,15 ST-PROSPECT,2019-08-17,1265707.0,1264799,908.0,5,1223.0,False,True
28732,N541,R241,01-06-02,15 ST-PROSPECT,2019-08-22,1268777.0,1267583,1194.0,3,1223.0,False,True
28733,N541,R241,01-06-02,15 ST-PROSPECT,2019-08-23,1269345.0,1268251,1094.0,4,1223.0,False,True
28734,N541,R241,01-06-02,15 ST-PROSPECT,2019-08-24,1269866.0,1268814,1052.0,5,1223.0,False,True
28739,N541,R241,01-06-02,15 ST-PROSPECT,2019-08-29,1273094.0,1271870,1224.0,3,1223.0,False,True
28740,N541,R241,01-06-02,15 ST-PROSPECT,2019-08-30,1273551.0,1272537,1014.0,4,1223.0,False,True
28742,N541,R241,01-06-03,15 ST-PROSPECT,2019-06-01,439405.0,439283,122.0,5,206.0,False,True
28747,N541,R241,01-06-03,15 ST-PROSPECT,2019-06-06,440087.0,439864,223.0,3,206.0,False,True
28748,N541,R241,01-06-03,15 ST-PROSPECT,2019-06-07,440170.0,439975,195.0,4,206.0,False,True
28749,N541,R241,01-06-03,15 ST-PROSPECT,2019-06-08,440298.0,440092,206.0,5,206.0,False,True
28754,N541,R241,01-06-03,15 ST-PROSPECT,2019-06-13,441183.0,440805,378.0,3,206.0,False,True
28755,N541,R241,01-06-03,15 ST-PROSPECT,2019-06-14,441572.0,441067,206.0,4,206.0,True,False
28756,N541,R241,01-06-03,15 ST-PROSPECT,2019-06-15,441647.0,441466,181.0,5,206.0,False,True
28761,N541,R241,01-06-03,15 ST-PROSPECT,2019-06-20,442284.0,442051,233.0,3,206.0,False,True
28762,N541,R241,01-06-03,15 ST-PROSPECT,2019-06-21,442444.0,442170,274.0,4,206.0,False,True
28763,N541,R241,01-06-03,15 ST-PROSPECT,2019-06-22,442661.0,442350,311.0,5,206.0,False,True
28767,N541,R241,01-06-03,15 ST-PROSPECT,2019-06-27,443132.0,442916,216.0,3,206.0,False,True
28768,N541,R241,01-06-03,15 ST-PROSPECT,2019-06-28,443217.0,443040,177.0,4,206.0,False,True
28769,N541,R241,01-06-03,15 ST-PROSPECT,2019-06-29,443281.0,443157,124.0,5,206.0,False,True
28774,N541,R241,01-06-03,15 ST-PROSPECT,2019-07-04,443824.0,443607,217.0,3,206.0,False,True
28775,N541,R241,01-06-03,15 ST-PROSPECT,2019-07-05,443941.0,443726,215.0,4,206.0,False,True
28776,N541,R241,01-06-03,15 ST-PROSPECT,2019-07-06,444035.0,443880,155.0,5,206.0,False,True
28781,N541,R241,01-06-03,15 ST-PROSPECT,2019-07-11,444505.0,444306,199.0,3,206.0,False,True
28782,N541,R241,01-06-03,15 ST-PROSPECT,2019-07-12,444629.0,444409,220.0,4,206.0,False,True
28783,N541,R241,01-06-03,15 ST-PROSPECT,2019-07-13,444781.0,444532,249.0,5,206.0,False,True
28788,N541,R241,01-06-03,15 ST-PROSPECT,2019-07-18,445781.0,445217,206.0,3,206.0,True,False
28789,N541,R241,01-06-03,15 ST-PROSPECT,2019-07-19,445917.0,445669,248.0,4,206.0,False,True
28790,N541,R241,01-06-03,15 ST-PROSPECT,2019-07-20,445966.0,445864,102.0,5,206.0,False,True
28795,N541,R241,01-06-03,15 ST-PROSPECT,2019-07-25,446495.0,446260,235.0,3,206.0,False,True
28796,N541,R241,01-06-03,15 ST-PROSPECT,2019-07-26,446666.0,446407,259.0,4,206.0,False,True
28797,N541,R241,01-06-03,15 ST-PROSPECT,2019-07-27,446755.0,446559,196.0,5,206.0,False,True
28802,N541,R241,01-06-03,15 ST-PROSPECT,2019-08-01,447300.0,447093,207.0,3,206.0,False,True
28803,N541,R241,01-06-03,15 ST-PROSPECT,2019-08-02,447398.0,447213,185.0,4,206.0,False,True
28804,N541,R241,01-06-03,15 ST-PROSPECT,2019-08-03,447499.0,447321,178.0,5,206.0,False,True
28809,N541,R241,01-06-03,15 ST-PROSPECT,2019-08-08,448227.0,448005,222.0,3,206.0,False,True
28810,N541,R241,01-06-03,15 ST-PROSPECT,2019-08-09,448324.0,448113,211.0,4,206.0,False,True
28811,N541,R241,01-06-03,15 ST-PROSPECT,2019-08-10,448612.0,448249,363.0,5,206.0,False,True
28816,N541,R241,01-06-03,15 ST-PROSPECT,2019-08-15,449123.0,448920,203.0,3,206.0,False,True
28817,N541,R241,01-06-03,15 ST-PROSPECT,2019-08-16,449220.0,449025,195.0,4,206.0,False,True
28818,N541,R241,01-06-03,15 ST-PROSPECT,2019-08-17,449326.0,449128,198.0,5,206.0,False,True
28823,N541,R241,01-06-03,15 ST-PROSPECT,2019-08-22,449854.0,449664,190.0,3,206.0,False,True
28824,N541,R241,01-06-03,15 ST-PROSPECT,2019-08-23,449925.0,449765,160.0,4,206.0,False,True
28825,N541,R241,01-06-03,15 ST-PROSPECT,2019-08-24,450010.0,449862,148.0,5,206.0,False,True
28830,N541,R241,01-06-03,15 ST-PROSPECT,2019-08-29,450521.0,450336,185.0,3,206.0,False,True
28831,N541,R241,01-06-03,15 ST-PROSPECT,2019-08-30,450607.0,450449,158.0,4,206.0,False,True
28833,N542,R241,00-00-00,15 ST-PROSPECT,2019-06-01,289414.0,289273,141.0,5,238.0,False,True
28838,N542,R241,00-00-00,15 ST-PROSPECT,2019-06-06,290219.0,289935,284.0,3,238.0,False,True
28839,N542,R241,00-00-00,15 ST-PROSPECT,2019-06-07,290329.0,290082,247.0,4,238.0,False,True
28840,N542,R241,00-00-00,15 ST-PROSPECT,2019-06-08,290425.0,290236,189.0,5,238.0,False,True
28845,N542,R241,00-00-00,15 ST-PROSPECT,2019-06-13,291216.0,290933,283.0,3,238.0,False,True
28846,N542,R241,00-00-00,15 ST-PROSPECT,2019-06-14,291343.0,291066,277.0,4,238.0,False,True
28847,N542,R241,00-00-00,15 ST-PROSPECT,2019-06-15,291421.0,291230,191.0,5,238.0,False,True
28852,N542,R241,00-00-00,15 ST-PROSPECT,2019-06-20,292214.0,291920,294.0,3,238.0,False,True
28853,N542,R241,00-00-00,15 ST-PROSPECT,2019-06-21,292329.0,292049,280.0,4,238.0,False,True
28854,N542,R241,00-00-00,15 ST-PROSPECT,2019-06-22,292389.0,292230,159.0,5,238.0,False,True
28859,N542,R241,00-00-00,15 ST-PROSPECT,2019-06-27,293107.0,292816,291.0,3,238.0,False,True
28860,N542,R241,00-00-00,15 ST-PROSPECT,2019-06-28,293197.0,292966,231.0,4,238.0,False,True
28861,N542,R241,00-00-00,15 ST-PROSPECT,2019-06-29,293283.0,293118,165.0,5,238.0,False,True
28866,N542,R241,00-00-00,15 ST-PROSPECT,2019-07-04,293925.0,293708,217.0,3,238.0,False,True
28867,N542,R241,00-00-00,15 ST-PROSPECT,2019-07-05,294028.0,293820,208.0,4,238.0,False,True
28868,N542,R241,00-00-00,15 ST-PROSPECT,2019-07-06,294109.0,293936,173.0,5,238.0,False,True
28873,N542,R241,00-00-00,15 ST-PROSPECT,2019-07-11,294842.0,294544,298.0,3,238.0,False,True
28874,N542,R241,00-00-00,15 ST-PROSPECT,2019-07-12,294940.0,294688,252.0,4,238.0,False,True
28875,N542,R241,00-00-00,15 ST-PROSPECT,2019-07-13,295024.0,294853,171.0,5,238.0,False,True
28880,N542,R241,00-00-00,15 ST-PROSPECT,2019-07-18,295737.0,295474,263.0,3,238.0,False,True
28881,N542,R241,00-00-00,15 ST-PROSPECT,2019-07-19,295832.0,295607,225.0,4,238.0,False,True
28882,N542,R241,00-00-00,15 ST-PROSPECT,2019-07-20,295902.0,295764,138.0,5,238.0,False,True
28887,N542,R241,00-00-00,15 ST-PROSPECT,2019-07-25,296612.0,296312,300.0,3,238.0,False,True
28888,N542,R241,00-00-00,15 ST-PROSPECT,2019-07-26,296720.0,296464,256.0,4,238.0,False,True
28889,N542,R241,00-00-00,15 ST-PROSPECT,2019-07-27,296805.0,296630,175.0,5,238.0,False,True
28894,N542,R241,00-00-00,15 ST-PROSPECT,2019-08-01,297607.0,297315,292.0,3,238.0,False,True
28895,N542,R241,00-00-00,15 ST-PROSPECT,2019-08-02,297700.0,297462,238.0,4,238.0,False,True
28896,N542,R241,00-00-00,15 ST-PROSPECT,2019-08-03,297813.0,297621,192.0,5,238.0,False,True
28901,N542,R241,00-00-00,15 ST-PROSPECT,2019-08-08,298505.0,298218,287.0,3,238.0,False,True
28902,N542,R241,00-00-00,15 ST-PROSPECT,2019-08-09,298609.0,298364,245.0,4,238.0,False,True
28903,N542,R241,00-00-00,15 ST-PROSPECT,2019-08-10,298726.0,298517,209.0,5,238.0,False,True
28908,N542,R241,00-00-00,15 ST-PROSPECT,2019-08-15,299354.0,299109,245.0,3,238.0,False,True
28909,N542,R241,00-00-00,15 ST-PROSPECT,2019-08-16,299456.0,299230,226.0,4,238.0,False,True
28910,N542,R241,00-00-00,15 ST-PROSPECT,2019-08-17,299535.0,299364,171.0,5,238.0,False,True
28915,N542,R241,00-00-00,15 ST-PROSPECT,2019-08-22,300329.0,300069,260.0,3,238.0,False,True
28916,N542,R241,00-00-00,15 ST-PROSPECT,2019-08-23,300431.0,300196,235.0,4,238.0,False,True
28917,N542,R241,00-00-00,15 ST-PROSPECT,2019-08-24,300519.0,300341,178.0,5,238.0,False,True
28922,N542,R241,00-00-00,15 ST-PROSPECT,2019-08-29,301201.0,300907,294.0,3,238.0,False,True
28923,N542,R241,00-00-00,15 ST-PROSPECT,2019-08-30,301312.0,301055,257.0,4,238.0,False,True
28925,N542,R241,00-00-01,15 ST-PROSPECT,2019-06-01,3761690.0,3761571,119.0,5,209.0,False,True
28930,N542,R241,00-00-01,15 ST-PROSPECT,2019-06-06,3762411.0,3762118,293.0,3,209.0,False,True
28931,N542,R241,00-00-01,15 ST-PROSPECT,2019-06-07,3762519.0,3762268,251.0,4,209.0,False,True
28932,N542,R241,00-00-01,15 ST-PROSPECT,2019-06-08,3762584.0,3762425,159.0,5,209.0,False,True
28937,N542,R241,00-00-01,15 ST-PROSPECT,2019-06-13,3763293.0,3763018,275.0,3,209.0,False,True
28938,N542,R241,00-00-01,15 ST-PROSPECT,2019-06-14,3763393.0,3763156,237.0,4,209.0,False,True
28939,N542,R241,00-00-01,15 ST-PROSPECT,2019-06-15,3763453.0,3763307,146.0,5,209.0,False,True
28944,N542,R241,00-00-01,15 ST-PROSPECT,2019-06-20,3764136.0,3763853,283.0,3,209.0,False,True
28945,N542,R241,00-00-01,15 ST-PROSPECT,2019-06-21,3764206.0,3764001,205.0,4,209.0,False,True
28946,N542,R241,00-00-01,15 ST-PROSPECT,2019-06-22,3764273.0,3764148,125.0,5,209.0,False,True
28951,N542,R241,00-00-01,15 ST-PROSPECT,2019-06-27,3764985.0,3764730,255.0,3,209.0,False,True
28952,N542,R241,00-00-01,15 ST-PROSPECT,2019-06-28,3765070.0,3764854,216.0,4,209.0,False,True
28953,N542,R241,00-00-01,15 ST-PROSPECT,2019-06-29,3765154.0,3765000,154.0,5,209.0,False,True
28958,N542,R241,00-00-01,15 ST-PROSPECT,2019-07-04,3765739.0,3765585,154.0,3,209.0,False,True
28959,N542,R241,00-00-01,15 ST-PROSPECT,2019-07-05,3765825.0,3765669,156.0,4,209.0,False,True
28960,N542,R241,00-00-01,15 ST-PROSPECT,2019-07-06,3765910.0,3765754,156.0,5,209.0,False,True
28965,N542,R241,00-00-01,15 ST-PROSPECT,2019-07-11,3766623.0,3766367,256.0,3,209.0,False,True
28966,N542,R241,00-00-01,15 ST-PROSPECT,2019-07-12,3766707.0,3766492,215.0,4,209.0,False,True
28967,N542,R241,00-00-01,15 ST-PROSPECT,2019-07-13,3766776.0,3766630,146.0,5,209.0,False,True
28972,N542,R241,00-00-01,15 ST-PROSPECT,2019-07-18,3767442.0,3767189,253.0,3,209.0,False,True
28973,N542,R241,00-00-01,15 ST-PROSPECT,2019-07-19,3767533.0,3767325,208.0,4,209.0,False,True
28974,N542,R241,00-00-01,15 ST-PROSPECT,2019-07-20,3767573.0,3767456,117.0,5,209.0,False,True
28979,N542,R241,00-00-01,15 ST-PROSPECT,2019-07-25,3768265.0,3767991,274.0,3,209.0,False,True
28980,N542,R241,00-00-01,15 ST-PROSPECT,2019-07-26,3768350.0,3768120,230.0,4,209.0,False,True
28981,N542,R241,00-00-01,15 ST-PROSPECT,2019-07-27,3768405.0,3768271,134.0,5,209.0,False,True
28986,N542,R241,00-00-01,15 ST-PROSPECT,2019-08-01,3769097.0,3768855,242.0,3,209.0,False,True
28987,N542,R241,00-00-01,15 ST-PROSPECT,2019-08-02,3769200.0,3768978,222.0,4,209.0,False,True
28988,N542,R241,00-00-01,15 ST-PROSPECT,2019-08-03,3769283.0,3769107,176.0,5,209.0,False,True
28993,N542,R241,00-00-01,15 ST-PROSPECT,2019-08-08,3769990.0,3769720,270.0,3,209.0,False,True
28994,N542,R241,00-00-01,15 ST-PROSPECT,2019-08-09,3770077.0,3769848,229.0,4,209.0,False,True
28995,N542,R241,00-00-01,15 ST-PROSPECT,2019-08-10,3770148.0,3769993,155.0,5,209.0,False,True
29000,N542,R241,00-00-01,15 ST-PROSPECT,2019-08-15,3770782.0,3770538,244.0,3,209.0,False,True
29001,N542,R241,00-00-01,15 ST-PROSPECT,2019-08-16,3770866.0,3770666,200.0,4,209.0,False,True
29002,N542,R241,00-00-01,15 ST-PROSPECT,2019-08-17,3770947.0,3770788,159.0,5,209.0,False,True
29007,N542,R241,00-00-01,15 ST-PROSPECT,2019-08-22,3771585.0,3771376,209.0,3,209.0,False,True
29008,N542,R241,00-00-01,15 ST-PROSPECT,2019-08-23,3771664.0,3771476,188.0,4,209.0,False,True
29009,N542,R241,00-00-01,15 ST-PROSPECT,2019-08-24,3771719.0,3771592,127.0,5,209.0,False,True
29014,N542,R241,00-00-01,15 ST-PROSPECT,2019-08-29,3772338.0,3772094,244.0,3,209.0,False,True
29015,N542,R241,00-00-01,15 ST-PROSPECT,2019-08-30,3772437.0,3772218,219.0,4,209.0,False,True
29017,N542,R241,00-00-02,15 ST-PROSPECT,2019-06-01,1106412.0,1106241,171.0,5,356.0,False,True
29022,N542,R241,00-00-02,15 ST-PROSPECT,2019-06-06,1107773.0,1107263,510.0,3,356.0,False,True
29023,N542,R241,00-00-02,15 ST-PROSPECT,2019-06-07,1107905.0,1107515,390.0,4,356.0,False,True
29024,N542,R241,00-00-02,15 ST-PROSPECT,2019-06-08,1107993.0,1107784,209.0,5,356.0,False,True
29029,N542,R241,00-00-02,15 ST-PROSPECT,2019-06-13,1109315.0,1108774,541.0,3,356.0,False,True
29030,N542,R241,00-00-02,15 ST-PROSPECT,2019-06-14,1109440.0,1109060,380.0,4,356.0,False,True
29031,N542,R241,00-00-02,15 ST-PROSPECT,2019-06-15,1109526.0,1109327,199.0,5,356.0,False,True
29036,N542,R241,00-00-02,15 ST-PROSPECT,2019-06-20,1110841.0,1110330,511.0,3,356.0,False,True
29037,N542,R241,00-00-02,15 ST-PROSPECT,2019-06-21,1110953.0,1110593,360.0,4,356.0,False,True
29038,N542,R241,00-00-02,15 ST-PROSPECT,2019-06-22,1111017.0,1110853,164.0,5,356.0,False,True
29043,N542,R241,00-00-02,15 ST-PROSPECT,2019-06-27,1112281.0,1111797,484.0,3,356.0,False,True
29044,N542,R241,00-00-02,15 ST-PROSPECT,2019-06-28,1112400.0,1112044,356.0,4,356.0,False,True
29045,N542,R241,00-00-02,15 ST-PROSPECT,2019-06-29,1112511.0,1112290,221.0,5,356.0,False,True
29050,N542,R241,00-00-02,15 ST-PROSPECT,2019-07-04,1113539.0,1113261,278.0,3,356.0,False,True
29051,N542,R241,00-00-02,15 ST-PROSPECT,2019-07-05,1113651.0,1113378,273.0,4,356.0,False,True
29052,N542,R241,00-00-02,15 ST-PROSPECT,2019-07-06,1113749.0,1113550,199.0,5,356.0,False,True
