,C/A,UNIT,SCP,STATION,DATE,ENTRIES_CUM_AM,ENTRIES_CUM_PM,ENTRIES,DAY_WEEK,MEDIAN,OUTLIER,~OUTLIER
3679,A037,R170,05-00-03,14 ST-UNION SQ,2021-06-04,26596244.0,26594183,2061.0,4,2059.0,False,True
3680,A037,R170,05-00-03,14 ST-UNION SQ,2021-06-05,26597012.0,26595351,1661.0,5,2059.0,False,True
3685,A037,R170,05-00-03,14 ST-UNION SQ,2021-06-10,26602022.0,26599929,2093.0,3,2059.0,False,True
3686,A037,R170,05-00-03,14 ST-UNION SQ,2021-06-11,26603168.0,26600992,2176.0,4,2059.0,False,True
3687,A037,R170,05-00-03,14 ST-UNION SQ,2021-06-12,26604073.0,26602216,1857.0,5,2059.0,False,True
3692,A037,R170,05-00-03,14 ST-UNION SQ,2021-06-17,26609613.0,26607354,2259.0,3,2059.0,False,True
3693,A037,R170,05-00-03,14 ST-UNION SQ,2021-06-18,26610790.0,26608525,2265.0,4,2059.0,False,True
3694,A037,R170,05-00-03,14 ST-UNION SQ,2021-06-19,26612552.0,26609780,2059.0,5,2059.0,True,False
3698,A037,R170,05-00-03,14 ST-UNION SQ,2021-06-24,26616990.0,26614820,2170.0,3,2059.0,False,True
3699,A037,R170,05-00-03,14 ST-UNION SQ,2021-06-25,26618174.0,26615929,2245.0,4,2059.0,False,True
3700,A037,R170,05-00-03,14 ST-UNION SQ,2021-06-26,26619361.0,26617178,2183.0,5,2059.0,False,True
3705,A037,R170,05-00-03,14 ST-UNION SQ,2021-07-01,26624831.0,26622765,2066.0,3,2059.0,False,True
3706,A037,R170,05-00-03,14 ST-UNION SQ,2021-07-02,26625836.0,26623817,2019.0,4,2059.0,False,True
3707,A037,R170,05-00-03,14 ST-UNION SQ,2021-07-03,26626602.0,26624964,1638.0,5,2059.0,False,True
3712,A037,R170,05-00-03,14 ST-UNION SQ,2021-07-08,26631754.0,26629728,2026.0,3,2059.0,False,True
3713,A037,R170,05-00-03,14 ST-UNION SQ,2021-07-09,26632774.0,26630764,2010.0,4,2059.0,False,True
3714,A037,R170,05-00-03,14 ST-UNION SQ,2021-07-10,26633655.0,26631901,1754.0,5,2059.0,False,True
3719,A037,R170,05-00-03,14 ST-UNION SQ,2021-07-15,26639243.0,26637015,2228.0,3,2059.0,False,True
3720,A037,R170,05-00-03,14 ST-UNION SQ,2021-07-16,26640304.0,26638215,2089.0,4,2059.0,False,True
3721,A037,R170,05-00-03,14 ST-UNION SQ,2021-07-17,26641142.0,26639435,1707.0,5,2059.0,False,True
3726,A037,R170,05-00-03,14 ST-UNION SQ,2021-07-22,26646687.0,26644469,2218.0,3,2059.0,False,True
3727,A037,R170,05-00-03,14 ST-UNION SQ,2021-07-23,26647756.0,26645614,2142.0,4,2059.0,False,True
3728,A037,R170,05-00-03,14 ST-UNION SQ,2021-07-24,26648584.0,26646854,1730.0,5,2059.0,False,True
3733,A037,R170,05-00-03,14 ST-UNION SQ,2021-07-29,26654107.0,26652054,2053.0,3,2059.0,False,True
3734,A037,R170,05-00-03,14 ST-UNION SQ,2021-07-30,26655138.0,26653105,2033.0,4,2059.0,False,True
3735,A037,R170,05-00-03,14 ST-UNION SQ,2021-07-31,26655890.0,26654295,1595.0,5,2059.0,False,True
3740,A037,R170,05-00-03,14 ST-UNION SQ,2021-08-05,26661422.0,26659292,2130.0,3,2059.0,False,True
3741,A037,R170,05-00-03,14 ST-UNION SQ,2021-08-06,26662576.0,26660372,2204.0,4,2059.0,False,True
3742,A037,R170,05-00-03,14 ST-UNION SQ,2021-08-07,26663438.0,26661594,1844.0,5,2059.0,False,True
3747,A037,R170,05-00-03,14 ST-UNION SQ,2021-08-12,26668857.0,26666805,2052.0,3,2059.0,False,True
3748,A037,R170,05-00-03,14 ST-UNION SQ,2021-08-13,26669883.0,26667818,2065.0,4,2059.0,False,True
3749,A037,R170,05-00-03,14 ST-UNION SQ,2021-08-14,26670700.0,26669019,1681.0,5,2059.0,False,True
3754,A037,R170,05-00-03,14 ST-UNION SQ,2021-08-19,26675989.0,26673971,2018.0,3,2059.0,False,True
3755,A037,R170,05-00-03,14 ST-UNION SQ,2021-08-20,26677074.0,26675015,2059.0,4,2059.0,False,True
3756,A037,R170,05-00-03,14 ST-UNION SQ,2021-08-21,26677514.0,26676142,1372.0,5,2059.0,False,True
3761,A037,R170,05-00-03,14 ST-UNION SQ,2021-08-26,26683054.0,26680868,2186.0,3,2059.0,False,True
3762,A037,R170,05-00-03,14 ST-UNION SQ,2021-08-27,26684137.0,26682022,2115.0,4,2059.0,False,True
3763,A037,R170,05-00-03,14 ST-UNION SQ,2021-08-28,26684999.0,26683214,1785.0,5,2059.0,False,True
3769,A038,R085,00-00-00,8 ST-NYU,2021-06-03,4059033.0,4058629,404.0,3,564.0,False,True
3770,A038,R085,00-00-00,8 ST-NYU,2021-06-04,4059317.0,4058844,473.0,4,564.0,False,True
3771,A038,R085,00-00-00,8 ST-NYU,2021-06-05,4059541.0,4059098,443.0,5,564.0,False,True
3776,A038,R085,00-00-00,8 ST-NYU,2021-06-10,4060802.0,4060333,469.0,3,564.0,False,True
3777,A038,R085,00-00-00,8 ST-NYU,2021-06-11,4061129.0,4060572,557.0,4,564.0,False,True
3778,A038,R085,00-00-00,8 ST-NYU,2021-06-12,4061471.0,4060885,586.0,5,564.0,False,True
3783,A038,R085,00-00-00,8 ST-NYU,2021-06-17,4063125.0,4062462,663.0,3,564.0,False,True
3784,A038,R085,00-00-00,8 ST-NYU,2021-06-18,4063189.0,4062868,321.0,4,564.0,False,True
3785,A038,R085,00-00-00,8 ST-NYU,2021-06-19,4063189.0,4063189,0.0,5,564.0,False,True
3790,A038,R085,00-00-00,8 ST-NYU,2021-06-24,4064596.0,4064014,582.0,3,564.0,False,True
3791,A038,R085,00-00-00,8 ST-NYU,2021-06-25,4064913.0,4064322,591.0,4,564.0,False,True
3792,A038,R085,00-00-00,8 ST-NYU,2021-06-26,4065451.0,4064686,765.0,5,564.0,False,True
3797,A038,R085,00-00-00,8 ST-NYU,2021-07-01,4066672.0,4066232,440.0,3,564.0,False,True
3798,A038,R085,00-00-00,8 ST-NYU,2021-07-02,4066929.0,4066475,454.0,4,564.0,False,True
3799,A038,R085,00-00-00,8 ST-NYU,2021-07-03,4067176.0,4066743,433.0,5,564.0,False,True
3804,A038,R085,00-00-00,8 ST-NYU,2021-07-08,4068528.0,4068001,527.0,3,564.0,False,True
3805,A038,R085,00-00-00,8 ST-NYU,2021-07-09,4068891.0,4068295,596.0,4,564.0,False,True
3806,A038,R085,00-00-00,8 ST-NYU,2021-07-10,4069211.0,4068611,600.0,5,564.0,False,True
3811,A038,R085,00-00-00,8 ST-NYU,2021-07-15,4070765.0,4070165,600.0,3,564.0,False,True
3812,A038,R085,00-00-00,8 ST-NYU,2021-07-16,4071063.0,4070500,563.0,4,564.0,False,True
3813,A038,R085,00-00-00,8 ST-NYU,2021-07-17,4071359.0,4070843,516.0,5,564.0,False,True
3818,A038,R085,00-00-00,8 ST-NYU,2021-07-22,4072914.0,4072319,595.0,3,564.0,False,True
3819,A038,R085,00-00-00,8 ST-NYU,2021-07-23,4073212.0,4072651,561.0,4,564.0,False,True
3820,A038,R085,00-00-00,8 ST-NYU,2021-07-24,4073506.0,4073003,503.0,5,564.0,False,True
3825,A038,R085,00-00-00,8 ST-NYU,2021-07-29,4074982.0,4074423,559.0,3,564.0,False,True
3826,A038,R085,00-00-00,8 ST-NYU,2021-07-30,4075338.0,4074739,599.0,4,564.0,False,True
3827,A038,R085,00-00-00,8 ST-NYU,2021-07-31,4075642.0,4075084,558.0,5,564.0,False,True
3832,A038,R085,00-00-00,8 ST-NYU,2021-08-05,4077151.0,4076555,596.0,3,564.0,False,True
3833,A038,R085,00-00-00,8 ST-NYU,2021-08-06,4077504.0,4076884,620.0,4,564.0,False,True
3834,A038,R085,00-00-00,8 ST-NYU,2021-08-07,4077821.0,4077246,575.0,5,564.0,False,True
3839,A038,R085,00-00-00,8 ST-NYU,2021-08-12,4079301.0,4078736,565.0,3,564.0,False,True
3840,A038,R085,00-00-00,8 ST-NYU,2021-08-13,4079640.0,4079046,594.0,4,564.0,False,True
3841,A038,R085,00-00-00,8 ST-NYU,2021-08-14,4079965.0,4079385,580.0,5,564.0,False,True
3846,A038,R085,00-00-00,8 ST-NYU,2021-08-19,4081481.0,4080923,558.0,3,564.0,False,True
3847,A038,R085,00-00-00,8 ST-NYU,2021-08-20,4081818.0,4081245,573.0,4,564.0,False,True
3848,A038,R085,00-00-00,8 ST-NYU,2021-08-21,4081970.0,4081576,394.0,5,564.0,False,True
3853,A038,R085,00-00-00,8 ST-NYU,2021-08-26,4083495.0,4082906,589.0,3,564.0,False,True
3854,A038,R085,00-00-00,8 ST-NYU,2021-08-27,4083840.0,4083232,608.0,4,564.0,False,True
3855,A038,R085,00-00-00,8 ST-NYU,2021-08-28,4084153.0,4083589,564.0,5,564.0,False,True
3861,A038,R085,00-00-01,8 ST-NYU,2021-06-03,2106112.0,2105343,769.0,3,945.0,False,True
3862,A038,R085,00-00-01,8 ST-NYU,2021-06-04,2106620.0,2105734,886.0,4,945.0,False,True
3863,A038,R085,00-00-01,8 ST-NYU,2021-06-05,2107093.0,2106227,866.0,5,945.0,False,True
3868,A038,R085,00-00-01,8 ST-NYU,2021-06-10,2109431.0,2108607,824.0,3,945.0,False,True
3869,A038,R085,00-00-01,8 ST-NYU,2021-06-11,2109976.0,2109046,930.0,4,945.0,False,True
3870,A038,R085,00-00-01,8 ST-NYU,2021-06-12,2110548.0,2109575,973.0,5,945.0,False,True
3875,A038,R085,00-00-01,8 ST-NYU,2021-06-17,2113057.0,2112147,910.0,3,945.0,False,True
3876,A038,R085,00-00-01,8 ST-NYU,2021-06-18,2113163.0,2112643,520.0,4,945.0,False,True
3877,A038,R085,00-00-01,8 ST-NYU,2021-06-19,2113163.0,2113163,0.0,5,945.0,False,True
3882,A038,R085,00-00-01,8 ST-NYU,2021-06-24,2115586.0,2114621,965.0,3,945.0,False,True
3883,A038,R085,00-00-01,8 ST-NYU,2021-06-25,2116217.0,2115149,1068.0,4,945.0,False,True
3884,A038,R085,00-00-01,8 ST-NYU,2021-06-26,2117088.0,2115741,1347.0,5,945.0,False,True
3889,A038,R085,00-00-01,8 ST-NYU,2021-07-01,2119800.0,2118823,977.0,3,945.0,False,True
3890,A038,R085,00-00-01,8 ST-NYU,2021-07-02,2120335.0,2119366,969.0,4,945.0,False,True
3891,A038,R085,00-00-01,8 ST-NYU,2021-07-03,2120844.0,2119950,894.0,5,945.0,False,True
3896,A038,R085,00-00-01,8 ST-NYU,2021-07-08,2123383.0,2122490,893.0,3,945.0,False,True
3897,A038,R085,00-00-01,8 ST-NYU,2021-07-09,2123908.0,2123000,908.0,4,945.0,False,True
3898,A038,R085,00-00-01,8 ST-NYU,2021-07-10,2124428.0,2123513,915.0,5,945.0,False,True
3903,A038,R085,00-00-01,8 ST-NYU,2021-07-15,2127201.0,2126166,1035.0,3,945.0,False,True
3904,A038,R085,00-00-01,8 ST-NYU,2021-07-16,2127748.0,2126749,999.0,4,945.0,False,True
3905,A038,R085,00-00-01,8 ST-NYU,2021-07-17,2128252.0,2127345,907.0,5,945.0,False,True
3910,A038,R085,00-00-01,8 ST-NYU,2021-07-22,2130989.0,2129925,1064.0,3,945.0,False,True
3911,A038,R085,00-00-01,8 ST-NYU,2021-07-23,2131553.0,2130555,998.0,4,945.0,False,True
3912,A038,R085,00-00-01,8 ST-NYU,2021-07-24,2132035.0,2131130,905.0,5,945.0,False,True
3917,A038,R085,00-00-01,8 ST-NYU,2021-07-29,2134541.0,2133643,898.0,3,945.0,False,True
3918,A038,R085,00-00-01,8 ST-NYU,2021-07-30,2135132.0,2134145,987.0,4,945.0,False,True
3919,A038,R085,00-00-01,8 ST-NYU,2021-07-31,2135635.0,2134678,957.0,5,945.0,False,True
3924,A038,R085,00-00-01,8 ST-NYU,2021-08-05,2138175.0,2137205,970.0,3,945.0,False,True
3925,A038,R085,00-00-01,8 ST-NYU,2021-08-06,2138742.0,2137730,1012.0,4,945.0,False,True
3926,A038,R085,00-00-01,8 ST-NYU,2021-08-07,2139286.0,2138320,966.0,5,945.0,False,True
3931,A038,R085,00-00-01,8 ST-NYU,2021-08-12,2141731.0,2140859,872.0,3,945.0,False,True
3932,A038,R085,00-00-01,8 ST-NYU,2021-08-13,2142250.0,2141372,878.0,4,945.0,False,True
3933,A038,R085,00-00-01,8 ST-NYU,2021-08-14,2142743.0,2141858,885.0,5,945.0,False,True
3938,A038,R085,00-00-01,8 ST-NYU,2021-08-19,2145332.0,2144383,949.0,3,945.0,False,True
3939,A038,R085,00-00-01,8 ST-NYU,2021-08-20,2145863.0,2144918,945.0,4,945.0,False,True
3940,A038,R085,00-00-01,8 ST-NYU,2021-08-21,2146142.0,2145489,653.0,5,945.0,False,True
3945,A038,R085,00-00-01,8 ST-NYU,2021-08-26,2148691.0,2147742,949.0,3,945.0,False,True
3946,A038,R085,00-00-01,8 ST-NYU,2021-08-27,2149237.0,2148275,962.0,4,945.0,False,True
3947,A038,R085,00-00-01,8 ST-NYU,2021-08-28,2149764.0,2148815,949.0,5,945.0,False,True
3953,A038,R085,00-00-02,8 ST-NYU,2021-06-03,14265000.0,14264148,852.0,3,1044.0,False,True
3954,A038,R085,00-00-02,8 ST-NYU,2021-06-04,14265579.0,14264590,989.0,4,1044.0,False,True
3955,A038,R085,00-00-02,8 ST-NYU,2021-06-05,14266119.0,14265103,1016.0,5,1044.0,False,True
3960,A038,R085,00-00-02,8 ST-NYU,2021-06-10,14268383.0,14267369,1014.0,3,1044.0,False,True
3961,A038,R085,00-00-02,8 ST-NYU,2021-06-11,14268956.0,14267898,1058.0,4,1044.0,False,True
3962,A038,R085,00-00-02,8 ST-NYU,2021-06-12,14269613.0,14268548,1065.0,5,1044.0,False,True
3967,A038,R085,00-00-02,8 ST-NYU,2021-06-17,14272567.0,14271422,1145.0,3,1044.0,False,True
3968,A038,R085,00-00-02,8 ST-NYU,2021-06-18,14272675.0,14272084,591.0,4,1044.0,False,True
3969,A038,R085,00-00-02,8 ST-NYU,2021-06-19,14272675.0,14272675,0.0,5,1044.0,False,True
3974,A038,R085,00-00-02,8 ST-NYU,2021-06-24,14275523.0,14274344,1179.0,3,1044.0,False,True
3975,A038,R085,00-00-02,8 ST-NYU,2021-06-25,14276140.0,14275027,1113.0,4,1044.0,False,True
3976,A038,R085,00-00-02,8 ST-NYU,2021-06-26,14277084.0,14275692,1392.0,5,1044.0,False,True
3981,A038,R085,00-00-02,8 ST-NYU,2021-07-01,14279947.0,14278919,1028.0,3,1044.0,False,True
3982,A038,R085,00-00-02,8 ST-NYU,2021-07-02,14280463.0,14279457,1006.0,4,1044.0,False,True
3983,A038,R085,00-00-02,8 ST-NYU,2021-07-03,14280970.0,14280070,900.0,5,1044.0,False,True
3988,A038,R085,00-00-02,8 ST-NYU,2021-07-08,14283707.0,14282647,1060.0,3,1044.0,False,True
3989,A038,R085,00-00-02,8 ST-NYU,2021-07-09,14284351.0,14283274,1077.0,4,1044.0,False,True
3990,A038,R085,00-00-02,8 ST-NYU,2021-07-10,14284886.0,14283856,1030.0,5,1044.0,False,True
3995,A038,R085,00-00-02,8 ST-NYU,2021-07-15,14287963.0,14286772,1191.0,3,1044.0,False,True
3996,A038,R085,00-00-02,8 ST-NYU,2021-07-16,14288566.0,14287444,1122.0,4,1044.0,False,True
3997,A038,R085,00-00-02,8 ST-NYU,2021-07-17,14289126.0,14288125,1001.0,5,1044.0,False,True
4002,A038,R085,00-00-02,8 ST-NYU,2021-07-22,14292079.0,14290958,1121.0,3,1044.0,False,True
4003,A038,R085,00-00-02,8 ST-NYU,2021-07-23,14292696.0,14291567,1129.0,4,1044.0,False,True
4004,A038,R085,00-00-02,8 ST-NYU,2021-07-24,14293222.0,14292264,958.0,5,1044.0,False,True
4009,A038,R085,00-00-02,8 ST-NYU,2021-07-29,14296082.0,14295002,1080.0,3,1044.0,False,True
4010,A038,R085,00-00-02,8 ST-NYU,2021-07-30,14296625.0,14295567,1058.0,4,1044.0,False,True
4011,A038,R085,00-00-02,8 ST-NYU,2021-07-31,14297186.0,14296238,948.0,5,1044.0,False,True
4016,A038,R085,00-00-02,8 ST-NYU,2021-08-05,14300058.0,14298950,1108.0,3,1044.0,False,True
4017,A038,R085,00-00-02,8 ST-NYU,2021-08-06,14300681.0,14299557,1124.0,4,1044.0,False,True
4018,A038,R085,00-00-02,8 ST-NYU,2021-08-07,14301250.0,14300220,1030.0,5,1044.0,False,True
4023,A038,R085,00-00-02,8 ST-NYU,2021-08-12,14304092.0,14303009,1083.0,3,1044.0,False,True
4024,A038,R085,00-00-02,8 ST-NYU,2021-08-13,14304687.0,14303643,1044.0,4,1044.0,False,True
4025,A038,R085,00-00-02,8 ST-NYU,2021-08-14,14305264.0,14304230,1034.0,5,1044.0,False,True
4030,A038,R085,00-00-02,8 ST-NYU,2021-08-19,14308190.0,14307143,1047.0,3,1044.0,False,True
4031,A038,R085,00-00-02,8 ST-NYU,2021-08-20,14308752.0,14307732,1020.0,4,1044.0,False,True
4032,A038,R085,00-00-02,8 ST-NYU,2021-08-21,14309056.0,14308344,712.0,5,1044.0,False,True
4037,A038,R085,00-00-02,8 ST-NYU,2021-08-26,14311795.0,14310733,1062.0,3,1044.0,False,True
4038,A038,R085,00-00-02,8 ST-NYU,2021-08-27,14312348.0,14311313,1035.0,4,1044.0,False,True
4039,A038,R085,00-00-02,8 ST-NYU,2021-08-28,14312940.0,14311947,993.0,5,1044.0,False,True
4045,A038,R085,00-00-03,8 ST-NYU,2021-06-03,4984061.0,4983451,610.0,3,774.0,False,True
4046,A038,R085,00-00-03,8 ST-NYU,2021-06-04,4984420.0,4983761,659.0,4,774.0,False,True
4047,A038,R085,00-00-03,8 ST-NYU,2021-06-05,4984799.0,4984130,669.0,5,774.0,False,True
4052,A038,R085,00-00-03,8 ST-NYU,2021-06-10,4986681.0,4985908,773.0,3,774.0,False,True
4053,A038,R085,00-00-03,8 ST-NYU,2021-06-11,4987080.0,4986331,749.0,4,774.0,False,True
4054,A038,R085,00-00-03,8 ST-NYU,2021-06-12,4987518.0,4986796,722.0,5,774.0,False,True
4059,A038,R085,00-00-03,8 ST-NYU,2021-06-17,4989592.0,4988791,801.0,3,774.0,False,True
4060,A038,R085,00-00-03,8 ST-NYU,2021-06-18,4989686.0,4989225,461.0,4,774.0,False,True
4061,A038,R085,00-00-03,8 ST-NYU,2021-06-19,4989686.0,4989686,0.0,5,774.0,False,True
4066,A038,R085,00-00-03,8 ST-NYU,2021-06-24,4991679.0,4990857,822.0,3,774.0,False,True
4067,A038,R085,00-00-03,8 ST-NYU,2021-06-25,4992152.0,4991302,850.0,4,774.0,False,True
4068,A038,R085,00-00-03,8 ST-NYU,2021-06-26,4992875.0,4991809,1066.0,5,774.0,False,True
4073,A038,R085,00-00-03,8 ST-NYU,2021-07-01,4994905.0,4994176,729.0,3,774.0,False,True
4074,A038,R085,00-00-03,8 ST-NYU,2021-07-02,4995309.0,4994570,739.0,4,774.0,False,True
4075,A038,R085,00-00-03,8 ST-NYU,2021-07-03,4995704.0,4995008,696.0,5,774.0,False,True
4080,A038,R085,00-00-03,8 ST-NYU,2021-07-08,4997730.0,4996957,773.0,3,774.0,False,True
4081,A038,R085,00-00-03,8 ST-NYU,2021-07-09,4998184.0,4997391,793.0,4,774.0,False,True
4082,A038,R085,00-00-03,8 ST-NYU,2021-07-10,4998585.0,4997839,746.0,5,774.0,False,True
4087,A038,R085,00-00-03,8 ST-NYU,2021-07-15,5000858.0,4999994,864.0,3,774.0,False,True
4088,A038,R085,00-00-03,8 ST-NYU,2021-07-16,5001291.0,5000517,774.0,4,774.0,False,True
4089,A038,R085,00-00-03,8 ST-NYU,2021-07-17,5001678.0,5000980,698.0,5,774.0,False,True
4094,A038,R085,00-00-03,8 ST-NYU,2021-07-22,5003922.0,5003049,873.0,3,774.0,False,True
4095,A038,R085,00-00-03,8 ST-NYU,2021-07-23,5004395.0,5003549,846.0,4,774.0,False,True
4096,A038,R085,00-00-03,8 ST-NYU,2021-07-24,5004774.0,5004053,721.0,5,774.0,False,True
4101,A038,R085,00-00-03,8 ST-NYU,2021-07-29,5006934.0,5006118,816.0,3,774.0,False,True
